,Score,Tweets
447,0.0,Scan results - Fell Below 50 DMA today: $ABX $CIM $IONS $PTE $CVLT $KTOS $PG $SKM $TECK $PYPL $CREE $EB $AGNC $SEE $OHI $THS ...https://swingtradebot.com/events/2-fell-below-50-dma/equities?selected_date=2018-12-28 …
448,0.0,*******$ES 2520 target achieved ********** 1 lot 28 points achieved $TNA all out $42.50 $6.50 all rest of shares $SPXL $PYPL still in pic.twitter.com/x0oTw4iWXU
449,-0.08333333333333333,PayPal Holdings - $PYPL QUOTE $PYPL is UP on Fri Dec 28 Currently at 84.65 USD for a 0.40% gain from previous close ANALYSIS PayPal Holdings should be nationalized ☭ ☭ ☭
450,0.0,Another Bullish Stock Market Close: Here's What To Do Now https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-stock-market-rally/ … $PYPL $TEAM $WDAY $NOW $CYBRpic.twitter.com/bHtAV039EH
451,0.4375,OptionAlarm provides Option Swing Trade Alerts With REAL Results! Try It For 10 Days: http://ow.ly/WP8M30n3hEj It's FREE! No Credit Card Required! $TLRY $CGC $PYPL $WMT
452,-0.049999999999999996,$PYPL breaks back above 200-day moving average: https://techniquant.com/reports/stock-pypl-daily-technical-analysis-report-for-2018-12-27/ … Sentiment: Bullish #PYPL #PayPal
453,-0.05,Price Returns vs Expected Daily Move $PYPL $GS $BK $V $JPM $BAC $MS $AXP $C $USB $WFC $DB https://marketchameleon.com/Home/Dashboard/
454,0.0,"$PYPL BLOCKS ON [Dec 27, 2018] FOR PYPL #stocks #investing #trading #stockmarketpic.twitter.com/5LL1WrgFjn"
455,0.16666666666666666,"I put my shorts in about halfway into today's market rally. Took some heat but this bounce is healthy. Strap in and put your nuts on the table, no pain no gain. Short $LLY, $BA, $MSFT $FB, $PYPL, $KO, $LOW, and $XHB(SPDR Homebuilders ETF."
456,0.0,"I’ll be looking into $PYPL March or April monthly expiry 70/65 Put Vertical during this rally. Priced under 0.80, 0.90 respectively at the moment. http://zpr.io/6WHCa #PYPL | Trade with us @http://zpr.io/6cH7R"
457,0.4375,OptionAlarm provides Option Swing Trade Alerts With REAL Results! Try It For 10 Days: http://ow.ly/UL9v30n3hD0 It's FREE! No Credit Card Required! $TLRY $CGC $PYPL $WMT
458,0.0,Scan results - Cup with Handle today: $ARLP $DRE $GPMT $NMFC $TMUS $WRB $FULT $BAM $LSI $UL $SKT $SBAC $ABM $PYPL $BABY $TDG $CTXS $SNN $KRG $PFGC ...https://swingtradebot.com/events/61-cup-with-handle/equities?selected_date=2018-12-26 …
459,-0.1,$0.67 EPS Expected for Paypal Holdings Inc $PYPL This Quarter http://dispatchtribunal.com/?p=2465540
460,0.4375,OptionAlarm provides Option Swing Trade Alerts With REAL Results! Try It For 10 Days: http://ow.ly/B2Sq30n3hBb It's FREE! No Credit Card Required! $TLRY $CGC $PYPL $WMT
461,-0.05,Price Returns vs Expected Daily Move $MA $PYPL $SYF $MS $C $V $JPM $SCHW $GS $BAC $AMT $WFC https://marketchameleon.com/Home/Dashboard/
462,0.0,https://bit.ly/2zvlY8Y This MILLIONAIRE trader shows you his strategies!!! $PYPL $NXTTF $GTBIF
463,0.0,Trndg $EXC $DOCU $ENDP $BNDX $AU $PYPL $TMUS $MPW $SCG Charts @http://goo.gl/fJlTyV
464,0.0,Trndg $EXC $MPW $PYPL $BNDX $AU $GILD $TMUS $ENDP $SCG Charts @http://goo.gl/fJlTyV
465,0.21666666666666665,$PYPL been holding rather strong considering - approaching that trend line though. pic.twitter.com/IpKUf3GBPx
466,0.4375,OptionAlarm provides Option Swing Trade Alerts With REAL Results! Try It For 10 Days: http://ow.ly/M33k30n3htN It's FREE! No Credit Card Required! $TLRY $CGC $PYPL $WMT
467,0.2,Made $20K today ... Thanks to the option trade alerts from http://Optionsbypros.com $NRM $EV $APD $SJM $AWK $WSBC $SEP $OHI $GIS $WBA $CVS $OIH $UPS $FDX $D $RPM $SCS $DEI $ADM $NWE $NOC $UTX $UNP $CIM $AVB $GATX $NHI $DTE $SRE $AFL $CMS $CMP $UDR $PZZA $PYPL $AMGN
468,-0.5,$PRGO dropped over 29% on news of potential tax problems and is Friday's worst performing $SPX #stock; $CAG lost over 8% and $TWTR $ALXN $FB & $NKTR each lost over 6% while $NWL $IPGP $SYMC $AMZN $AMD $CELG $DISH $NFLX $PYPL $BHF $CPB & $EBAY all lost over 5% on the day #trading
469,-0.05,Price Returns vs Expected Daily Move $CS $WFC $DB $JPM $USB $BAC $MS $V $C $MA $GS $PYPL https://marketchameleon.com/Home/Dashboard/
470,0.10977272727272727,as @ebay continues to prepare the new payment system @PayPal will be completely gone from ebay as a payment option & as more people move to @CashApp there will be little use for paypal. as market continues downtrend stay short $PYPL their numbers will start to drop dramatically. pic.twitter.com/Lbkt4hQpyf
471,0.06818181818181818,i started a new $pypl position around mid session
472,0.0,I was about to tweet you this morning to say $PYPL has been resilient. Hoping I get a chance to add below basis. No rush tho
473,-0.25,Looks like @PayPal has gotten into predatory small biz loans. @business @BW did you know about this? $PYPL
474,0.0,"Didn’t overtrade today...here’s the recap: 12/20 Trading: 2 $AMZN 1450P: +504 (+46%) 1 $QQQ 154P: +41 (+27%) Risked $1,250 Made $545 44% profit Get trade alerts by signing up on http://optionsforecast4u.com $AMZN $AAPL $NFLX $GOOGL $AMD $PYPL $SPX $QQQ $CAT $JNJ $WMT $SPY $FB"
475,0.16666666666666666,"IBD Big Cap 20 Ranked December 19, 2018 1. $PANW $EVRG $NOW $CRM $CCI $XLNX $TWTR $PYPL $CHD $DVMT $AGR $WDAY $INTC $SPG $ESS $HSY $D $O $AVB 20. $DE-Market in correction Nasdaq undercuts its November low as many leading stocks struggle. @IBDinvestors"
476,0.0,$PYPL Paypal Holdings Inc. Option Order Flow Sentiment is 62.4% Bullish. https://marketchameleon.com/Overview/PYPL/OptionOrderSentiment/ …
477,0.0,$AMZN $EBAY $PYPL $ETSY $FB $UPS: 13 Best-Selling Apps to Help Get Rid of Stuff for 2019: https://www.StockNewsWires.com/amzn-ebay-pypl-etsy-fb-ups-13-best-selling-apps-to-help-get-rid-of-stuff-for-2019/ …
478,-0.05,Price Returns vs Expected Daily Move $V $BAC $JPM $GS $MS $PYPL $WFC $C $USB $AXP $RF $BX https://marketchameleon.com/Home/Dashboard/
479,0.4375,OptionAlarm provides Option Swing Trade Alerts With REAL Results! Try It For 10 Days: http://ow.ly/O4Vu30n0Pol It's FREE! No Credit Card Required! $TLRY $CGC $PYPL $WMT
480,-0.1,"$PYPL PayPal Holdings, Inc. SEC Filing: Form 4 http://www.sec.gov/Archives/edgar/data/1633917/000163391718000234/xslF345X03/edgardoc.xml …"
481,0.35,"$IWM $PYPL $AMZN $MCD $PFE $AMD Analyze Your Trade Episode #60, watch full episode here: https://timingresearch.com/blog/2018/analyze-your-trade-episode-60/ …pic.twitter.com/wvwc0sDdEc"
482,0.0,I have been thinking about $PYPL
483,0.4375,OptionAlarm provides Option Swing Trade Alerts With REAL Results! Try It For 10 Days: http://ow.ly/vctM30n0PlM It's FREE! No Credit Card Required! $TLRY $CGC $PYPL $WMT
484,0.2,$FDC $UXIN $BAC $RCII $BABA $IMMR $CZR $EPD $SQ $CLR $MRK $ET $PM $CNC $FB $ESV $PBR $BA $PYPL $RIG $MU $DWDP Unusual options activitypic.twitter.com/6wn82ReiG3
485,0.4375,OptionAlarm provides Option Swing Trade Alerts With REAL Results! Try It For 10 Days: http://ow.ly/Vbxr30n0Pk9 It's FREE! No Credit Card Required! $TLRY $CGC $PYPL $WMT
486,0.33125000000000004,"@TMFJMo Great discussion on $PYPL and $AAPL today on @themotleyfool podcast today. I personally think $AAPL has great opportunity to disrupt personal healthcare and in next 3 to 5 years, I think they canoffer a direct to consumer service, especially if u own an iWatch! LONG $AAPL"
487,0.5,On our Top 50 Bullish List today: $ATTU $PSB $HNGR $OMC $FORM $ZLAB $ARGO $CALX $NWE $PYPL ... https://swingtradebot.com/scans/top-fifty-bullish?selected_date=2018-12-17 …
488,-0.15185185185185188,Sticking with my $smh and $pypl short ... guess based on late news probably gap down over night
489,0.0,$PYPL put 4.30 https://twitter.com/Dreamestorical/status/1073224744281882625 …
490,0.4,"Proper guidance can make you money in ANY market. Don't get sold a pipe dream. Understand the how, the why and build a career you're proud off. $SPY $VIX $JNJ $PYPL $TVTY #ICEMAN #ITA #TeamITA not one like or retweet review your guidance arshole"
491,0.0,$PYPL. Expanding the moat. https://twitter.com/ericspiegelman/status/1073700874642325504 …
492,0.4375,OptionAlarm provides Option Swing Trade Alerts With REAL Results! Try It For 10 Days: http://ow.ly/knM630mV7YW It's FREE! No Credit Card Required! $TLRY $CGC $PYPL $WMT
493,0.2,Made $15K today. Thanks to option trades from http://Optionsbypros.com $QGEN $ADBE $GGB $ACB $MRVL $COG $COTY $EBAY $PYPL $CVS $WBA $KGC $KMI $VZ $C $NIO $NBIX $SQ $PCG $NFLX $USB $HPQ $TEVA $ET $D $PE $BHGE $AGNC $FITB $CTL $DWDP $DDD $UAA $NKE $FOXA $MPC $GILD $CELG $AAL
494,-0.05,Price Returns vs Expected Daily Move $BAC $JPM $WFC $C $ETFC $V $GS $BBD $MA $PYPL $BX $MS https://marketchameleon.com/Home/Dashboard/
495,0.04999999999999999,"$PYPL $FB An expanded PayPal, Facebook partnership could be a ‘game changer’ for both, analyst says | PayPal needs more users, and Facebook needs revenue opportunities beyond adshttps://www.marketwatch.com/story/an-expanded-paypal-facebook-partnership-could-be-a-game-changer-for-both-analyst-says-2018-12-13 …"
496,0.0,Made $15K today..Thx to the option trade alerts from http://Optionsbypros.com $NRM $EV $APD $SJM $AWK $TVIX $SEP $OMC $GIS $WBA $CVS $OIH $UPS $FDX $D $RPM $SCS $DEI $ADM $NWE $NOC $UTX $UNP $CIM $AVB $TAL $LEN $NHI $DTE $SRE $AFL $CMG $UTX $WEN $PZZA $PYPL $AMGN $FSLR $ESRX
497,0.4375,OptionAlarm provides Option Swing Trade Alerts With REAL Results! Try It For 10 Days: http://ow.ly/kihf30mV7Y3 It's FREE! No Credit Card Required! $TLRY $CGC $PYPL $WMT
498,-0.05,Price Returns vs Expected Daily Move $AFL $PYPL $JPM $V $C $GS $BAC $MS $AIG $WFC $DB $ZION https://marketchameleon.com/Home/Dashboard/
499,-0.4,"$PYPL $EBAY: The Ratings Game: An expanded PayPal, Facebook partnership could be a ‘game changer’ for both, ana…: https://www.StockNewsWires.com/pypl-ebay-the-ratings-game-an-expanded-paypal-facebook-partnership-could-be-a-game-changer-for-both-analyst-says/ …"
500,0.0,Traders Sell Shares of Paypal $PYPL on Strength Following Insider Selling http://dispatchtribunal.com/?p=2434092
501,0.1,"After 'Yes, But' Rally, These 5 Elite Tech Stocks Near Buy Points; Futures https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-microsoft-stock-adobe-stock-paypal-stock-salesforce-stock-servicenow-stock/ … $MSFT $CRM $ADBE $PYPL $NOWpic.twitter.com/gE2zSmTOcf"
502,0.0,Traders Sell Paypal $PYPL on Strength Following Insider Selling http://theolympiareport.com/?p=1302063
503,0.4375,OptionAlarm provides Option Swing Trade Alerts With REAL Results! Try It For 10 Days: http://ow.ly/4WFn30mV7Xb It's FREE! No Credit Card Required! $TLRY $CGC $PYPL $WMT
504,0.48333333333333334,"$PYPL, $PKG and $EEFT are selected by our stock screener as decent setups while having great growth fundamentals. https://www.chartmill.com/stockscreener.php?filters=m_us_only,v1_50b500,p_pg20,fag_8,fah_5,fap_5,se_7&s=37&v=9&sid=205?utm_source=twitter&utm_medium=screenPost&utm_content=Stock_Screener:_Strong_Growth_Stock_Technical_Setups&utm_campaign=social_tracking … #stockscreener #stronggrowth"
505,-0.1,"$PYPL PayPal Holdings, Inc. SEC Filing: Form 4 http://www.sec.gov/Archives/edgar/data/1633917/000163391718000231/xslF345X03/edgardoc.xml …"
506,-0.3333333333333333,"IBD Big Cap 20 Rank December 11, 20181. $ADBE $EVRG $NOW $CRM $MA $UNH $CCI $WBA $REGN $PYPL $BSX $CHD $LLY $SBUX $SPLK $VRTX $ISRG $ES $INTC 20. $XLNX-Uptrend under pressure Heavy selling erases mkt gains since Nov. 28 follow-through some leaders hit sell signals @IBDinvestors"
507,0.0,$SNAP under $2? $SQ to surpass $PYPL? $MSFT to acquire $ADBE? These are some of the big 2019 predictions being shar… https://twitter.com/i/web/status/1072627842050154501 …
508,0.0,DEC 12 EXPLAINED $F $MRNS $SFIX $AEO $MYOS $FVE $VTVT $EARS $LPTH $SEAC $PYPL $FRAN $LAND $JPM $ABAC $ACOR $MTP $SN $NFEC $PXSpic.twitter.com/wdfIw6yC04
509,0.4,$SNAP under $2? $SQ to surpass $PYPL? $MSFT to acquire $ADBE? These are some of the big 2019 predictions being shared to win StockTwits prizes here -> http://stocktwits.com/r/2019 pic.twitter.com/DsWL0ileWE
510,-0.3333333333333333,"IBD Big Cap 20 Rank December 10, 20181. $ADBE $MA $ZTS $EVRG $NOW $CRM $UNH $PYPL $CCI $ALXN $LLY $WBA $REGN $BSX $CHD $SBUX $SPLK $VRTX $ISRG 20. $ES-Uptrend under pressure Heavy selling erases market gains since Nov. 28 follow-through some leaders hit sell signals @IBDinvestors"
511,0.4375,OptionAlarm provides Option Swing Trade Alerts With REAL Results! Try It For 10 Days: http://ow.ly/vgZW30mV7Rr It's FREE! No Credit Card Required! $TLRY $CGC $PYPL $WMT
512,0.0,"PayPal, Hulu Partner: The Sell-Side Reacts https://benzinga.com/z/12823067 $PYPL"
513,0.5,$NOC $AVGO $LMT and $COO each gained over 4% and are Monday's top performing $SPX #stocks; $RTN $FB $IDXX $HRB $ALGN $EW $HRS $GD $NVDA $DG $LIN $LLL $RMD $MSFT $PYPL $ADBE $TTWO $ADI $MCHP $CPRT $QCOM $KSS $INTU $ROST $INTC $ANET and $TJX all gained over 2% on the day #trading
514,0.0,#estate asset watch - price x volume leaders today - $AMZN $AAPL $MSFT $FB $BAC $TSLA $NFLX $BABA $NVDA $JPM $C $AMD $WFC $GOOGL $GOOG $CSCO $SQ $T $MU $BA $BRK $XOM $ORCL $FDX $QCOM $PFE $INTC $UNH $AVGO $HD $V $DWDP $JNJ $VZ $CRM $CVX $GE $MA $PYPL $IBM $SBUX $DIS $CAT $TWTR
515,0.4333333333333333,"$PYPL traded at $75/share, increased 10% to ~$83/share. Gain on ops increased 8% from $1.8B in 2017 to projected $1.9B. Revenue increased from $13B in 2017 to projected $15B in 2018. ROE increased from 11% in 2017 to 13% in projected 2018. Strong buy as per Barchart. pic.twitter.com/R5VZJUo4Oh"
516,0.4375,OptionAlarm provides Option Swing Trade Alerts With REAL Results! Try It For 10 Days: http://ow.ly/qzDb30mSbLU It's FREE! No Credit Card Required! $TLRY $CGC $PYPL $WMT
517,0.0,Positions [12/07/2018] High/Low $BA $AMZN $ISRG $AAPL $RTN $NVDA $CRM $URI $MCD $PYPL $NFLX $AVGO Cash 22.50%. Exited $SQ and Reduced $NFLX 72% on this weeks bounce on 12/03/2018. Increased $CRM and $URI on today’s market pull back. Otherwise hold all positions. Cash!
518,0.0,Today's million dollar PUT #options trade: $AAPL $AMZN $BIG $NFLX $SLB $AAL $BABA $DPZ $TSLA $COO $NVDA $FB $PYPL $APHA $CRON $SQ $X $GE $LULU $TEVA ...https://appsto.re/i6hH3LG
519,0.0,VIDEO: Using Bollinger Bands to Book Profits $V $DFS $MA $PYPL $SQhttp://bit.ly/2rmG3qI
520,0.0,$PYPL https://twitter.com/williamready/status/1070737294737342464 …
521,-0.15,"[Daily Study VIDEO] ""Negative Divergence Set Up $PYPL [$92.92], $SQ [$90.58]"" #PYPL #SQ #Paypal #Squarehttps://youtu.be/1cEKpg3QYkQ"
522,0.0,$PYPL big bullish upswing from 50% fib level. $90 is on the menu. pic.twitter.com/F2j4QNkd7r
523,0.4375,OptionAlarm provides Option Swing Trade Alerts With REAL Results! Try It For 10 Days: http://ow.ly/5vAB30mSbJw It's FREE! No Credit Card Required! $TLRY $CGC $PYPL $WMT
524,0.5,"RT jonnajarian ""Calls ring up profits with $PYPL Read more: http://zpr.io/64nGh """
525,0.16818181818181818,"$PYPL: New Insider Filing on EVP, Chief Operating Officer WILLIAM J READY: http://insideri.com/1643573_000163391718000229_0001633917-18-000229 …"
526,-0.1,"$PYPL PayPal Holdings, Inc. SEC Filing: Form 4 http://www.sec.gov/Archives/edgar/data/1633917/000163391718000229/xslF345X03/edgardoc.xml …"
527,0.4375,OptionAlarm provides Option Swing Trade Alerts With REAL Results! Try It For 10 Days: http://ow.ly/55mc30mRdHk It's FREE! No Credit Card Required! $TLRY $CGC $PYPL $WMT
528,-0.05,Price Returns vs Expected Daily Move $SYF $GS $PYPL $V $C $JPM $WFC $MS $SCHW $BAC $BX $RF https://marketchameleon.com/Home/Dashboard/
529,0.0,Paypal Holdings Inc $PYPL Given Consensus Rating of “Buy” by Brokerages http://chaffeybreeze.com/?p=2173409 #stocks
530,0.24,"I’m not saying Monday was the low, but these 3 names show good bullish potential over the next 2-3 months and I’ll be looking to add to them on any meaningful pullbacks. #Trading #Options $TSLA $DIS $PYPL $SPY $ES $NQhttps://www.simplertrading.com/daily/options-free/tsla-dis-pypl-12042018/ …"
531,0.4375,OptionAlarm provides Option Swing Trade Alerts With REAL Results! Try It For 10 Days: http://ow.ly/rzaG30mQhEv It's FREE! No Credit Card Required! $TLRY $CGC $PYPL $WMT
532,-0.1,$NSPX UNKNOWN beaten cancer #biotech @0043 52WKH 55 cents target $1 #blockchain #startup $AAPL $SIRI $SBUX $CSCO $INTC $HEAR $CLDX $AUTO $ACER $RIOT $QCOM $SNAP $FB $NETE $DCTH $RXMD $RNVA $VEND $DTST $PLSE $GROW $BLCM $AKER $SECO $AMZN $NVDA $NFLX $PAY $PYPL $CRM $ORCL $NVCN $Tpic.twitter.com/nPVw1I7zhy
533,0.25,$PYPL $AXP: Better Buy: PayPal Holdings vs. American Express: https://www.StockNewsWires.com/pypl-axp-better-buy-paypal-holdings-vs-american-express/ …
534,0.0,Comprehensive Stock Analysis: PayPal Holdings Inc (NASDAQ: PYPL) http://alphabetastock.com/2018/03/14/comprehensive-stock-analysis-paypal-holdings-inc-nasdaq-pypl/ … $PYPL #stocks #stockmarket
535,-0.16666666666666666,"$PYPL stock dips -0.64% amid news Black Friday & Cyber Monday broke records with $1B+ in mobile payment volume, #PayPalhttps://hubs.ly/H0fKRWY0"
536,0.0,A Review Of Three #Stocks: $MA $V $PYPL https://goo.gl/ZYHFQ6
537,0.13636363636363635,$PYPL: New Insider Filing on President and CEO DANIEL H SCHULMAN: http://insideri.com/1633917_000163391718000227_0001633917-18-000227 …
538,-0.03125,"Positions [11/30/2018] High/Low $BA $AMZN $ISRG $AAPL $RTN $NVDA $CRM $NFLX $URI $MCD $PYPL $AVGO $SQ Cash 20.72% Further increased $CRM and Reduced $SQ due to low cr (n/cm^2-sec) and below min detectable s/n ratio. Restated, Mistake to buy in earlier!"
539,0.0,"Fri (11/30/18) strongest final 30-min close (Min $5, Vol > 2M, Opt Vol in any strike > 500): $HCLP $CGC $PEP $LRCX $PAGS $AQUA $PYPL $ESV $KO $IMMUpic.twitter.com/Uv8cN7fmqt"
540,0.0,$PYPL $SQ Tech in Asia: UK unicorn Revolut on the way to Asia to challenge local payment apps. https://www.techinasia.com/uk-challenger-bank-asia-securing-singapore-japan-licenses … via @GoogleNews
541,-0.05,Price Returns vs Expected Daily Move $NLY $USB $WFC $JPM $C $GS $BAC $V $MS $PYPL $MA $DB https://marketchameleon.com/Home/Dashboard/
542,-0.03181818181818183,as #FANG is dead new kids on the block are born it's #MTVCP $MSFT $TMUS $VMW $CRM $PYPL $SPYhttps://www.cnbc.com/2018/11/28/as-fang-falters-wall-street-embraces-these-five-tech-stocks.html …
543,0.0,"Stephens Kept Paypal Holdings $PYPL As a ""Buy""; They Now Have a Target Of $108.0000 - https://www.mmahotstuff.com/2018/11/29/stephens-kept-paypal-holdings-nasdaqpypl-as-a-buy-they-now-have-a-target-of-108-0000.html …"
544,0.0,"Stephens Reconfirmed Paypal Holdings $PYPL As a ""Buy""; They Now Have a PT Of $108.0000 - https://whatsonthorold.com/2018/11/29/stephens-reconfirmed-paypal-holdings-nasdaqpypl-as-a-buy-they-now-have-a-pt-of-108-0000/ …"
545,-0.05,Price Moves vs Expected Moves $PYPL $MA $V $C $MS $AXP $BAC $GS $WFC $KEY $JPM $RF https://marketchameleon.com/Home/Dashboard/
546,0.4375,OptionAlarm provides Option Swing Trade Alerts With REAL Results! Try It For 10 Days: http://ow.ly/1KJ230mF76b It's FREE! No Credit Card Required! $TLRY $CGC $PYPL $WMT
547,0.16,"#CallOption #Scans with high probability to finish profitable, with expirations atleast 1 week away. $TQQQ Dec 7th $53.5C & $46.5 C, $ADBE Dec 28th $282.5 C @$1.16, $PYPL Dec7th $82C @$4.60, $INTC Dec7th $45C @$4.05, $CREE Dec7th $42C @$4.60, $AAPL Dec7th $190C, $JNPR $QQQpic.twitter.com/m8LeuI8R7i"
